rating,offer,price,mrp,results,title_name
,61% off,₹817,"2,099",https://www.flipkart.com/caprese-women-casual-yellow-tan-artificial-leather-wallet/p/itmfbyxrhfzsbrcj?pid=WCWFBYWHGJVQKTGM&lid=LSTWCWFBYWHGJVQKTGMX9LEZQ&marketplace=FLIPKART&srno=b_9_333&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f41e4113-2056-413c-9cc3-d1b9fe9c5381.WCWFBYWHGJVQKTGM.SEARCH,"Women Casual Yellow, Tan Artificial Leather Wallet,  (4 Card Slots)"
,83% off,₹186,"1,099",https://www.flipkart.com/billiondeal-premium-bi-fold-high-quality-men-s-leather-wallet-8-card-holder/p/itmezgtaheqfycrr?pid=CHDEZGGABANXBFX7&lid=LSTCHDEZGGABANXBFX7AYK9IY&marketplace=FLIPKART&srno=b_9_332&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f622b5b9-1d77-45e8-a00c-975d0900594d.CHDEZGGABANXBFX7.SEARCH,"Billiondeal Premium bi-Fold High Quality Men's Leather Wallet & 8 Card Holder,  (Set of 1, Tan)"
,75% off,₹459,"1,860",https://www.flipkart.com/hidelink-men-black-genuine-leather-wallet/p/itmf3zdg5xymwgyt?pid=WCWEZCFHKGMKXAUD&lid=LSTWCWEZCFHKGMKXAUDDLN87N&marketplace=FLIPKART&srno=b_9_330&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_zJBAt%2BcvUXHb%2B5fZHZnt%2BH%2Bf6mlI5pHRSkTvUIb62IXN8XI%2B1Q5vW9mqQl%2BKHU9gB1pw8Cpr%2FtbExaLG4tYGVA%3D%3D,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,69% off,₹390,"1,299",https://www.flipkart.com/bogesi-men-blue-artificial-leather-wallet/p/itmf3zexj5xn3bhj?pid=WCWEER42YMKFAH7U&lid=LSTWCWEER42YMKFAH7UWJM4VW&marketplace=FLIPKART&srno=b_9_331&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a662e677-49e7-4497-a3fc-a9d25387b880.WCWEER42YMKFAH7U.SEARCH,"Men Blue Artificial Leather Wallet,  (7 Card Slots)"
,82% off,₹205,"1,195",https://www.flipkart.com/sa-enterprises-men-black-artificial-leather-wallet/p/itmf3zzd858aq3sj?pid=WCWF3ZXMU59DTTGC&lid=LSTWCWF3ZXMU59DTTGCRCMAUN&marketplace=FLIPKART&srno=b_9_329&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=fb3e92bd-9f1b-4372-b263-d3eedda8f786.WCWF3ZXMU59DTTGC.SEARCH,"Men Black Artificial Leather Wallet,  (3 Card Slots)"
,80% off,₹291,"1,495",https://www.flipkart.com/sa-enterprises-men-brown-genuine-leather-wallet/p/itmf3zedszx7sgyf?pid=WCWEPYDHHBHEDSVV&lid=LSTWCWEPYDHHBHEDSVVZAIMCI&marketplace=FLIPKART&srno=b_9_327&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=5b57990e-cc62-428f-9155-1f5ea3893661.WCWEPYDHHBHEDSVV.SEARCH,"Men Brown Genuine Leather Wallet,  (4 Card Slots)"
,86% off,₹169,"1,299",https://www.flipkart.com/lusso-pelle-men-brown-artificial-leather-wallet/p/itmf3zdrbhxxvtmu?pid=WCWETZFFBJPFRPAH&lid=LSTWCWETZFFBJPFRPAHQ4NDIZ&marketplace=FLIPKART&srno=b_9_326&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=97e9810e-d6e2-4502-9192-ef8bb56ba9a4.WCWETZFFBJPFRPAH.SEARCH,"Men Brown Artificial Leather Wallet,  (10 Card Slots)"
,82% off,₹221,"1,299",https://www.flipkart.com/quetzal-men-brown-artificial-leather-wallet/p/itmfe7fvhv83ng7h?pid=WCWFE6UEBGSVGFFE&lid=LSTWCWFE6UEBGSVGFFEU9AKSP&marketplace=FLIPKART&srno=b_9_325&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=afb39ba5-8744-4db7-9ae5-c5f64428a607.WCWFE6UEBGSVGFFE.SEARCH,"Men Brown Artificial Leather Wallet,  (6 Card Slots)"
,74% off,₹519,"1,999",https://www.flipkart.com/hidelink-men-casual-brown-genuine-leather-wallet/p/itmfbvhxg9sqb2bb?pid=WCWFBV99PFT5ECKH&lid=LSTWCWFBV99PFT5ECKHBLXJ4Y&marketplace=FLIPKART&srno=b_9_324&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_zJBAt%2BcvUXHb%2B5fZHZnt%2BH%2Bf6mlI5pHRSkTvUIb62IXvj1J8qrpE5G%2FoMU8WGlvVY9JDPE3SziVo%2FbqCPhfyYA%3D%3D,"Men Casual Brown Genuine Leather Wallet,  (7 Card Slots)"
,,,,https://www.flipkart.com/dezire-crafts-men-casual-white-artificial-leather-wallet/p/itmf3zexxdzr8t6y?pid=WCWF2AUY5RYPDSEB&lid=LSTWCWF2AUY5RYPDSEBGO5ZWZ&marketplace=FLIPKART&srno=b_9_323&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=aa218bc6-42ad-4df1-a6a5-bc6559c6e36e.WCWF2AUY5RYPDSEB.SEARCH,"Men Casual White Artificial Leather Wallet,  (7 Card Slots)"
2.3,70% off,₹299,999,https://www.flipkart.com/billiobag-premium-quality-handcrafted-combo-3-black-soft-leather-executive-business-name-card-atm-dl-holder-cum-mini-wallet-15-card/p/itmexbp42xjsktjm?pid=CHDEXBNSQDAK4QKD&lid=LSTCHDEXBNSQDAK4QKDTPKQE4&marketplace=FLIPKART&srno=b_9_328&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=31edbf50-bd48-454d-b933-1ee4339a24f2.CHDEXBNSQDAK4QKD.SEARCH,"billioBAG |Premium Quality| Handcrafted |Combo of 3| Black_Soft Leather Executive, Business Name Card, ATM Card, DL Holder Cum Mini Wallet 15 Card Holder,  (Set of 3, Black)"
,85% off,₹189,"1,299",https://www.flipkart.com/quetzal-men-casual-black-artificial-leather-wallet/p/itmf9y2n5vvwxz2x?pid=WCWF8ZZVCWBHEQCD&lid=LSTWCWF8ZZVCWBHEQCDB0XIAH&marketplace=FLIPKART&srno=b_9_356&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=6b01e371-3456-4540-a16e-d131cd94fb74.WCWF8ZZVCWBHEQCD.SEARCH,"Men Casual Black Artificial Leather Wallet,  (5 Card Slots)"
,69% off,₹399,"1,299",https://www.flipkart.com/orkee-men-black-artificial-leather-wallet/p/itmfg9cehkhmuhgn?pid=WCWFG9FFFWNYDYFU&lid=LSTWCWFG9FFFWNYDYFUOBIGKQ&marketplace=FLIPKART&srno=b_5_200&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbaYEigByEZKN5aE0v%2BtKl%2FGBVnq1SgL6nk8Sp%2BbSfH7rg%3D%3D,"Men Black Artificial Leather Wallet,  (12 Card Slots)"
,81% off,₹188,999,https://www.flipkart.com/samtroh-men-casual-formal-tan-artificial-leather-money-clip/p/itmf3zeyyqwmh2te?pid=WCWEZ3YVWQZXFZEA&lid=LSTWCWEZ3YVWQZXFZEAJ95AZD&marketplace=FLIPKART&srno=b_5_199&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=0bce9236-1cc3-4e66-9a66-be0cd0c4b5e0.WCWEZ3YVWQZXFZEA.SEARCH,"Men Casual, Formal Tan Artificial Leather Money Clip,  (5 Card Slots)"
,81% off,₹224,"1,195",https://www.flipkart.com/sa-enterprises-men-tan-artificial-leather-wallet/p/itmf3zezhd8anku2?pid=WCWFF8WTPQGTSTMX&lid=LSTWCWFF8WTPQGTSTMXCWDUXZ&marketplace=FLIPKART&srno=b_5_198&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=df5e49a2-769c-48e8-b3b7-9d512bdea8d4.WCWFF8WTPQGTSTMX.SEARCH,"Men Tan Artificial Leather Wallet,  (3 Card Slots)"
,72% off,₹331,"1,200",https://www.flipkart.com/fashius-men-blue-genuine-leather-wallet/p/itmfcw9yjg7ddcsr?pid=WCWFCVFFN8TJVKY4&lid=LSTWCWFCVFFN8TJVKY4KPZ4PG&marketplace=FLIPKART&srno=b_5_195&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f3ec2af8-19d6-4b67-ab8f-c446214e78e6.WCWFCVFFN8TJVKY4.SEARCH,"Men Blue Genuine Leather Wallet,  (10 Card Slots)"
,85% off,₹218,"1,495",https://www.flipkart.com/sa-enterprises-men-brown-genuine-leather-wallet/p/itmf3zew8hfygkkk?pid=WCWEPZJRCFFVWQ7E&lid=LSTWCWEPZJRCFFVWQ7E9F9Y70&marketplace=FLIPKART&srno=b_5_196&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=38d997bf-a25f-4c33-a812-1e8d479fd680.WCWEPZJRCFFVWQ7E.SEARCH,"Men Brown Genuine Leather Wallet,  (4 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqndr8vjgkxd?pid=WCWFEQGKRBGJHFBV&lid=LSTWCWFEQGKRBGJHFBVOHGI6F&marketplace=FLIPKART&srno=b_5_194&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbYv%2BK5h0JASTG3yoQ5ippqrfi2B5pJhpj3ZgjzrnNl2VQ%3D%3D,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,70% off,₹149,499,https://www.flipkart.com/vinisha-enterprise-men-tan-artificial-leather-wallet/p/itmf9uxkhd7qxkfw?pid=WCWF9RGPPVWNZWVH&lid=LSTWCWF9RGPPVWNZWVHX8SVPI&marketplace=FLIPKART&spotlightTagId=BestsellerId_reh%2Fcca%2Fh76&srno=b_5_193&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=776afb15-f01e-4911-93a7-8d27f6aba0ad.WCWF9RGPPVWNZWVH.SEARCH,"Men Tan Artificial Leather Wallet,  (12 Card Slots)"
,78% off,₹215,995,https://www.flipkart.com/tnw-men-casual-formal-brown-artificial-leather-wallet/p/itmf3zdgharzrvay?pid=WCWEPTHEFN2JJN7H&lid=LSTWCWEPTHEFN2JJN7HNSIJR3&marketplace=FLIPKART&srno=b_5_192&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=08671a64-874a-4018-ad78-1dbf201398e4.WCWEPTHEFN2JJN7H.SEARCH,"Men Casual, Formal Brown Artificial Leather Wallet,  (3 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqe5kxfvakwf?pid=WCWFEQAZBADDZZJM&lid=LSTWCWFEQAZBADDZZJMYEKBP8&marketplace=FLIPKART&srno=b_5_190&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbZdbrV%2FahZFVeBAeTkauMviUJk7Rcy2R%2FhCBz4l68eKqg%3D%3D,"Men Black Genuine Leather Wallet,  (8 Card Slots)"
,81% off,₹188,999,https://www.flipkart.com/samtroh-men-brown-artificial-leather-wallet/p/itmf5rk2fuudzdvq?pid=WCWF5R7CGXGZMVDB&lid=LSTWCWF5R7CGXGZMVDBE8H16A&marketplace=FLIPKART&srno=b_5_191&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=21bc4750-f247-4d18-a14e-69451819c07a.WCWF5R7CGXGZMVDB.SEARCH,"Men Brown Artificial Leather Wallet,  (5 Card Slots)"
,77% off,₹268,"1,195",https://www.flipkart.com/tnw-boys-casual-black-genuine-leather-wallet/p/itmf3zexms7rmdrf?pid=WCWF254BX3VV9X9X&lid=LSTWCWF254BX3VV9X9XBKTDRN&marketplace=FLIPKART&srno=b_5_188&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=8218153b-6745-43a4-a44c-b807dbaafc69.WCWF254BX3VV9X9X.SEARCH,"Boys Casual Black Genuine Leather Wallet,  (6 Card Slots)"
,81% off,₹189,999,https://www.flipkart.com/just-leather-men-black-artificial-wallet/p/itmf5yj4qfhbssem?pid=WCWF4YJ5KHER7CJ4&lid=LSTWCWF4YJ5KHER7CJ48OXKWC&marketplace=FLIPKART&srno=b_5_187&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=137ee0c6-4e7b-4b6c-938d-5b8688e5a5b5.WCWF4YJ5KHER7CJ4.SEARCH,"Men Black Artificial Leather Wallet,  (6 Card Slots)"
,85% off,₹189,"1,299",https://www.flipkart.com/beautylife-men-tan-genuine-leather-wallet/p/itmf4a7k7pxzm4n2?pid=WCWF4AFYGY2HJPQU&lid=LSTWCWF4AFYGY2HJPQUFMFEAU&marketplace=FLIPKART&srno=b_9_322&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=53326748-913c-43fa-8f6d-a75787c8a4fe.WCWF4AFYGY2HJPQU.SEARCH,"Men Tan Genuine Leather Wallet,  (7 Card Slots)"
,77% off,₹222,995,https://www.flipkart.com/pocket-bazar-men-casual-black-artificial-leather-wallet/p/itmf3zexdqdhau4t?pid=WCWF2CWQKJZFFEZC&lid=LSTWCWF2CWQKJZFFEZCPFZ7VC&marketplace=FLIPKART&srno=b_5_185&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e099a2e2-df8c-4e0c-9dfd-d1b70eb54f95.WCWF2CWQKJZFFEZC.SEARCH,"Men Casual Black Artificial Leather Wallet,  (5 Card Slots)"
,68% off,₹852,"2,690",https://www.flipkart.com/lavie-women-casual-brown-artificial-leather-wallet/p/itmf7ezhqrv2hpby?pid=WCWF7EZHZVEJE5PR&lid=LSTWCWF7EZHZVEJE5PRJPIRS1&marketplace=FLIPKART&srno=b_5_186&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=2f74c305-9cb0-403d-a3c6-6029c1ae6f83.WCWF7EZHZVEJE5PR.SEARCH,"Women Casual Brown Artificial Leather Wallet,  (19 Card Slots)"
,70% off,₹449,"1,500",https://www.flipkart.com/k-london-women-black-artificial-leather-wallet/p/itmfe5hw8jkbgpdb?pid=WCWFE5DPWV5FQ5PY&lid=LSTWCWFE5DPWV5FQ5PYSARX3V&marketplace=FLIPKART&srno=b_5_197&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=b44a0ea6-073f-4e4f-a491-654b09bc58fe.WCWFE5DPWV5FQ5PY.SEARCH,"Women Black Artificial Leather Wallet,  (4 Card Slots)"
,62% off,₹599,"1,599",https://www.flipkart.com/eyeslanguage-women-casual-brown-genuine-leather-wallet/p/itmf3zevgqztarnz?pid=WCWERW3G2UXTYHYG&lid=LSTWCWERW3G2UXTYHYG7ZS6FR&marketplace=FLIPKART&srno=b_5_189&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=64de5444-99b5-4166-ad9c-b5fab2a636cf.WCWERW3G2UXTYHYG.SEARCH,"Women Casual Brown Genuine Leather Wallet,  (4 Card Slots)"
,63% off,₹827,"2,290",https://www.flipkart.com/lavie-women-trendy-pink-artificial-leather-wallet/p/itmf7ztegstzzhfz?pid=WCWF7ZTEUDBJRH6Y&lid=LSTWCWF7ZTEUDBJRH6YGV3UVG&marketplace=FLIPKART&srno=b_5_183&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=37fd78c1-6194-43db-9b8e-24ed31d63ba3.WCWF7ZTEUDBJRH6Y.SEARCH,"Women Trendy Pink Artificial Leather Wallet,  (13 Card Slots)"
,71% off,₹344,"1,199",https://www.flipkart.com/laurels-men-grey-genuine-leather-wallet/p/itmf3umyfqwathqs?pid=WCWF3UDZXMAYSHUG&lid=LSTWCWF3UDZXMAYSHUGKDGPZU&marketplace=FLIPKART&srno=b_5_181&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=af6d587b-fcc8-40c3-bf2e-005d78b46546.WCWF3UDZXMAYSHUG.SEARCH,"Men Grey Genuine Leather Wallet,  (9 Card Slots)"
,74% off,₹337,"1,299",https://www.flipkart.com/dezire-crafts-men-formal-green-artificial-leather-wallet/p/itmf3zexyz6jzvzd?pid=WCWETEYG5T62AURM&lid=LSTWCWETEYG5T62AURMNZ6YBO&marketplace=FLIPKART&srno=b_5_182&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1bc0b4f1-cb75-4c00-984a-bafb2e338e06.WCWETEYG5T62AURM.SEARCH,"Men Formal Green Artificial Leather Wallet,  (7 Card Slots)"
,70% off,"₹1,229","4,200",https://www.flipkart.com/louis-stitch-men-brown-genuine-leather-wallet/p/itmf3zeu7fbucp2q?pid=WCWEZGHEBGYKMUGG&lid=LSTWCWEZGHEBGYKMUGGOYATBJ&marketplace=FLIPKART&srno=b_5_180&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbaLh7ToK7AHUq3dmsvYdXUFp7O%2Bpy0kYgDFbGde8QKHvQ%3D%3D,"Men Brown Genuine Leather Wallet,  (9 Card Slots)"
,64% off,₹197,555,https://www.flipkart.com/samtroh-men-casual-formal-black-artificial-leather-money-clip/p/itmf3zezphdshss8?pid=WCWFFVBVNDKXJSXT&lid=LSTWCWFFVBVNDKXJSXT6KTOYM&marketplace=FLIPKART&srno=b_5_178&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=c973f2f8-1046-46b8-a709-d4d7f37df3d7.WCWFFVBVNDKXJSXT.SEARCH,"Men Casual, Formal Black Artificial Leather Money Clip,  (10 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/just-leather-boys-casual-black-genuine-wallet/p/itmf3zff3czqwugx?pid=WCWEYGU3NUS6AVJF&lid=LSTWCWEYGU3NUS6AVJFXISA6Q&marketplace=FLIPKART&srno=b_5_179&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=68d8a7c3-1a44-4185-a731-3d8d5b8ae63b.WCWEYGU3NUS6AVJF.SEARCH,"Boys Casual Black Genuine Leather Wallet,  (10 Card Slots)"
,71% off,₹744,"2,590",https://www.flipkart.com/lavie-women-casual-red-artificial-leather-wallet/p/itmf7zteh3x8pezv?pid=WCWF7ZTE6GZASQ4A&lid=LSTWCWF7ZTE6GZASQ4AWSSVHS&marketplace=FLIPKART&srno=b_5_177&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a4d9b5ef-c3db-49f1-a5a2-5ebb81a9f99b.WCWF7ZTE6GZASQ4A.SEARCH,"Women Casual Red Artificial Leather Wallet,  (10 Card Slots)"
,81% off,₹549,"2,999",https://www.flipkart.com/hidelink-men-casual-black-genuine-leather-wallet/p/itmf3zdgxrb4s4vg?pid=WCWEXEFNUMNYWNG5&lid=LSTWCWEXEFNUMNYWNG5ZRV2C1&marketplace=FLIPKART&srno=b_5_184&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbZcZN2DUDw1a5JULy7gEV3lzwuIGtgYTUCqQ3kjrntRLw%3D%3D,"Men Casual Black Genuine Leather Wallet,  (5 Card Slots)"
,75% off,₹449,"1,799",https://www.flipkart.com/krosshorn-men-brown-genuine-leather-wallet/p/itmfgahaqmzhygmd?pid=WCWFGA8URYZBJMH7&lid=LSTWCWFGA8URYZBJMH7G7OO4D&marketplace=FLIPKART&srno=b_5_174&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbbfvgDWnBf4QHUt1u%2BEDdiI2JxSHLGuI5PIjvwrgZhcKw%3D%3D,"Men Brown Genuine Leather Wallet,  (5 Card Slots)"
,70% off,₹229,789,https://www.flipkart.com/alv-10-card-holder/p/itmeh5jduke3gwsj?pid=CHDEH5JDTQHMZX7Y&lid=LSTCHDEH5JDTQHMZX7YCIJIGA&marketplace=FLIPKART&srno=b_5_176&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=191f1751-0a28-4b9e-88fa-45d57d239bec.CHDEH5JDTQHMZX7Y.SEARCH,"ALV 10 Card Holder,  (Set of 1, Black)"
,83% off,₹169,999,https://www.flipkart.com/samtroh-men-beige-artificial-leather-wallet/p/itmfdjfjgwqkznb3?pid=WCWFDGANSGFZWDZS&lid=LSTWCWFDGANSGFZWDZSBFPCYT&marketplace=FLIPKART&srno=b_5_175&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=8df58ab5-e73e-4d83-86ac-bfd5c9202804.WCWFDGANSGFZWDZS.SEARCH,"Men Beige Artificial Leather Wallet,  (8 Card Slots)"
,61% off,₹856,"2,199",https://www.flipkart.com/caprese-women-casual-blue-artificial-leather-wallet/p/itmfbyxr6ga2khc5?pid=WCWFBYWHNYYT9R8Q&lid=LSTWCWFBYWHNYYT9R8QOHGZTS&marketplace=FLIPKART&srno=b_5_173&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=01e4e80a-a9e6-49de-a430-638b0017f1ac.WCWFBYWHNYYT9R8Q.SEARCH,"Women Casual Blue Artificial Leather Wallet,  (3 Card Slots)"
,80% off,₹197,999,https://www.flipkart.com/samtroh-men-tan-artificial-leather-wallet/p/itmf4hwykn8nbstu?pid=WCWF4HF3MJDZ7BZR&lid=LSTWCWF4HF3MJDZ7BZRQ7L59C&marketplace=FLIPKART&srno=b_5_172&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=5d5925fc-773a-4cee-968f-b309140a83df.WCWF4HF3MJDZ7BZR.SEARCH,"Men Tan Artificial Leather Wallet,  (8 Card Slots)"
,85% off,₹189,"1,299",https://www.flipkart.com/skkfashion-men-casual-brown-artificial-leather-wallet/p/itmf3zeyd2pyw4va?pid=WCWF2TP24MCZEARW&lid=LSTWCWF2TP24MCZEARWVPEU0U&marketplace=FLIPKART&srno=b_5_171&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=de95c09e-5820-4a2d-be81-925d2bf82f7b.WCWF2TP24MCZEARW.SEARCH,"Men Casual Brown Artificial Leather Wallet,  (5 Card Slots)"
,77% off,₹179,799,https://www.flipkart.com/wenzest-men-casual-beige-genuine-leather-wallet/p/itmfathysymdj77h?pid=WCWFATFUBWZMPUSH&lid=LSTWCWFATFUBWZMPUSH0BYV6D&marketplace=FLIPKART&srno=b_5_169&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=bac0e7fe-c4df-4cb1-926b-d900c57f807b.WCWFATFUBWZMPUSH.SEARCH,"Men Casual Beige Genuine Leather Wallet,  (10 Card Slots)"
,80% off,₹232,"1,195",https://www.flipkart.com/sa-enterprises-men-casual-beige-artificial-leather-wallet/p/itmf3zehq85zfs8h?pid=WCWFAF3WFVHSZ9NF&lid=LSTWCWFAF3WFVHSZ9NFMUTJXO&marketplace=FLIPKART&srno=b_5_170&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=6e7e044b-3a0f-4e5e-a607-9eddca87dd71.WCWFAF3WFVHSZ9NF.SEARCH,"Men Casual Beige Artificial Leather Wallet,  (7 Card Slots)"
,66% off,₹539,"1,599",https://www.flipkart.com/allen-cooper-men-casual-black-genuine-leather-wallet/p/itmfc8naz5usuzpf?pid=WCWFC59K6HVZHEHG&lid=LSTWCWFC59K6HVZHEHG3SOH2L&marketplace=FLIPKART&srno=b_5_166&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a36050a6-86d6-4830-b863-d170e94e712e.WCWFC59K6HVZHEHG.SEARCH,"Men Casual Black Genuine Leather Wallet,  (9 Card Slots)"
